ID_src,ID_dst,dist
PA0042,PA0024,14.237906104018723
PA0024,PA0046,5.346177160916736
PA0024,PA0048,15.542500631904831
PA0048,PA0024,15.542500631904831
PA0049,PA0024,3.585786120343673
PA0050,PA0024,17.54775778851961
PA0024,PA0051,4.032798894121443
PA0024,PA0052,5.887749414823701
PA0052,PA0024,5.887749414823701
PA0024,PA0414,18.322411809732397
PA0414,PA0024,18.322411809732397
PA0024,PA0415,6.665670931386151
PA0415,PA0024,6.665670931386151
PA0024,PA0417,4.838673304325002
PA0471,PA0024,16.018758880334804
PA0024,PA0472,13.667819338987265
PA0024,PA0499,9.800078948738973
PA0024,PA0513,14.897723731850775
PA0513,PA0024,14.897723731850775
PA0024,PA0532,12.036831649578772
PA0532,PA0024,12.036831649578772
PA0024,PA0536,15.176797758754851
PA0536,PA0024,15.176797758754851
PA0024,PA9041,7.300721773230174
PA9041,PA0024,7.300721773230174
PA0026,PA0025,6.204945359352597
PA0025,PA0028,18.274805303941104
PA0028,PA0025,18.274805303941104
PA0025,PA0029,9.509450827502476
PA0025,PA0030,7.7151123897327505
PA0025,PA0032,8.854882548191627
PA0032,PA0025,8.854882548191627
PA0025,PA0033,16.76326260408772
PA0025,PA0036,17.393274699241307
PA0036,PA0025,17.393274699241307
PA0037,PA0025,6.118956326357832
PA0025,PA0042,16.929580970390834
PA0042,PA0025,16.929580970390834
PA0025,PA0046,12.052196213918155
PA0025,PA0049,3.9890521463915625
PA0051,PA0025,7.724807456799494
PA0025,PA0052,12.960405752465215
PA0025,PA0414,16.340993568408724
PA0414,PA0025,16.340993568408724
PA0025,PA0415,11.738559185148704
PA0417,PA0025,11.190706017061904
PA0025,PA0472,18.58440661824861
PA0473,PA0025,13.644324445679306
PA0025,PA0499,2.655536907992672
PA0499,PA0025,2.655536907992672
PA0513,PA0025,12.920195276468636
PA0532,PA0025,11.48095182161509
PA0025,PA0536,9.573769567028574
PA0025,PA9041,3.9018271835979688
PA0026,PA0028,13.643207472744349
PA0028,PA0026,13.643207472744349
PA0026,PA0029,3.316923084622534
PA0026,PA0030,4.454000059119593
PA0026,PA0031,17.157692019963477
PA0031,PA0026,17.157692019963477
PA0026,PA0032,3.4449775662155604
PA0033,PA0026,18.058790633651824
PA0036,PA0026,13.938101343193514
PA0026,PA0037,4.77739378153258
PA0040,PA0026,19.634333277353523
PA0042,PA0026,12.20835461496584
PA0026,PA0044,18.754692739435594
PA0044,PA0026,18.754692739435594
PA0045,PA0026,16.817204063328255
PA0026,PA0046,14.874393458267274
PA0026,PA0048,16.518088581761248
PA0049,PA0026,8.130929822921397
PA0050,PA0026,17.657047072710476
PA0026,PA0051,6.925445288875944
PA0026,PA0052,13.315830372529865
PA0053,PA0026,16.690108034007043
PA0414,PA0026,10.163854737770667
PA0026,PA0415,9.972250326717226
PA0415,PA0026,9.972250326717226
PA0026,PA0417,10.882335062765438
PA0026,PA0471,18.638142590024998
PA0472,PA0026,15.414952584052036
PA0026,PA0473,12.96409444337969
PA0499,PA0026,7.697040605679104
PA0026,PA0513,6.717421733040352
PA0513,PA0026,6.717421733040352
PA0532,PA0026,5.626238351496732
PA0026,PA0536,6.055394885457416
PA0026,PA9041,2.638453262012723
PA0027,PA0030,17.172764299375377
PA0027,PA0031,15.58229113594294
PA0032,PA0027,19.701325979989075
PA0033,PA0027,3.970505339735338
PA0034,PA0027,6.36084566549606
PA0027,PA0035,18.951780650125787
PA0035,PA0027,18.951780650125787
PA0037,PA0027,16.672528220500432
PA0027,PA0038,11.5720344869908
PA0038,PA0027,11.5720344869908
PA0027,PA0042,17.824438643811725
PA0042,PA0027,17.824438643811725
PA0046,PA0027,9.585551520886373
PA0027,PA0048,14.560501357169167
PA0027,PA0049,16.782648528828215
PA0049,PA0027,16.782648528828215
PA0050,PA0027,16.63279199559049
PA0027,PA0051,14.472578058485244
PA0027,PA0052,8.08008517859493
PA0027,PA0106,15.986382795498425
PA0027,PA0110,14.541453147652643
PA0114,PA0027,18.140657632562032
PA0118,PA0027,14.696247127428823
PA0415,PA0027,12.077855427234354
PA0027,PA0417,10.519180522987307
PA0027,PA0430,13.215525468802653
PA0027,PA0471,12.287396331381478
PA0471,PA0027,12.287396331381478
PA0027,PA0472,12.930919567116755
PA0515,PA0027,18.75104140553218
PA9041,PA0027,19.866578306481326
PA0027,PA9051,14.593452907174031
PA9051,PA0027,14.593452907174031
PA0028,PA0029,12.100646537418847
PA0030,PA0028,17.235773760143662
PA0028,PA0032,14.57308637059415
PA0032,PA0028,14.57308637059415
PA0036,PA0028,3.9537386660851808
PA0037,PA0028,18.274927118256553
PA0028,PA0042,19.67163806768902
PA0028,PA0044,12.471801394976689
PA0045,PA0028,16.735719664145826
PA0028,PA0053,3.052053375596896
PA0028,PA0386,14.426108842177813
PA0414,PA0028,9.287729878450651
PA0453,PA0028,13.250190080714605
PA0028,PA0454,10.426883451965969
PA0473,PA0028,10.735315200963278
PA0028,PA0499,17.995103962873632
PA0499,PA0028,17.995103962873632
PA0028,PA0513,10.384884461538203
PA0513,PA0028,10.384884461538203
PA0028,PA0532,13.610928850707735
PA0532,PA0028,13.610928850707735
PA0028,PA0536,8.735338050143781
PA0028,PA9005,18.52071126492572
PA9005,PA0028,18.52071126492572
PA9041,PA0028,16.034872259663416
PA0030,PA0029,5.200979406629924
PA0029,PA0031,15.409969206690413
PA0032,PA0029,2.474067902265372
PA0033,PA0029,19.226778416377172
PA0029,PA0036,13.31362065645145
PA0029,PA0037,6.589034280812311
PA0037,PA0029,6.589034280812311
PA0040,PA0029,16.980950333245616
PA0029,PA0042,10.041749653884771
PA0042,PA0029,10.041749653884771
PA0029,PA0044,15.561465443834885
PA0045,PA0029,13.56011781966217
PA0029,PA0046,16.876609874895998
PA0029,PA0048,14.952649577435587
PA0049,PA0029,11.022994756910382
PA0029,PA0050,15.739273081374284
PA0051,PA0029,8.278387897125628
PA0052,PA0029,14.307092076727756
PA0053,PA0029,15.119661503010764
PA0029,PA0414,6.972506957786209
PA0414,PA0029,6.972506957786209
PA0415,PA0029,10.171065744204338
PA0029,PA0417,11.779800804342559
PA0029,PA0471,17.471282715175878
PA0029,PA0472,14.19904162653771
PA0473,PA0029,14.108189502565457
PA0482,PA0029,19.795836967118802
PA0029,PA0499,10.961940191688381
PA0499,PA0029,10.961940191688381
PA0029,PA0513,3.4675648502649827
PA0513,PA0029,3.4675648502649827
PA0029,PA0532,2.8306543167056804
PA0029,PA0536,6.565072793788618
PA0536,PA0029,6.565072793788618
PA9041,PA0029,5.772052159286971
PA0031,PA0030,13.449672181127058
PA0030,PA0032,2.848673695956503
PA0033,PA0030,14.072157897351202
PA0034,PA0030,16.22333043522336
PA0030,PA0036,18.072840470034407
PA0030,PA0037,2.021495818104815
PA0030,PA0038,18.3555485694205
PA0030,PA0040,17.031237206480604
PA0030,PA0042,9.224780807646464
PA0042,PA0030,9.224780807646464
PA0030,PA0044,19.789527641653546
PA0044,PA0030,19.789527641653546
PA0030,PA0045,16.07791435190317
PA0030,PA0046,11.787103483893722
PA0046,PA0030,11.787103483893722
PA0030,PA0048,12.666127923358163
PA0030,PA0049,7.265897126226107
PA0050,PA0030,14.103775103004965
PA0030,PA0051,3.099531992686737
PA0030,PA0052,9.18548049831915
PA0414,PA0030,11.492101221174423
PA0415,PA0030,5.520314857789268
PA0030,PA0417,6.673810304509316
PA0030,PA0471,14.470324642082927
PA0471,PA0030,14.470324642082927
PA0030,PA0472,11.332374931407422
PA0472,PA0030,11.332374931407422
PA0473,PA0030,17.39956974119831
PA0499,PA0030,10.09895823708094
PA0030,PA0513,8.116427730157945
PA0513,PA0030,8.116427730157945
PA0030,PA0532,5.19923973927052
PA0532,PA0030,5.19923973927052
PA0030,PA0536,10.433959180242596
PA0536,PA0030,10.433959180242596
PA0030,PA9041,4.272153292694331
PA9041,PA0030,4.272153292694331
PA0032,PA0031,13.784595157707342
PA0031,PA0033,15.569461532722602
PA0033,PA0031,15.569461532722602
PA0031,PA0034,10.007906154676563
PA0031,PA0035,11.218557659654293
PA0037,PA0031,14.880473070902372
PA0031,PA0038,7.721781864142119
PA0031,PA0039,10.626829057201512
PA0039,PA0031,10.626829057201512
PA0031,PA0040,6.691790921240919
PA0031,PA0041,8.428738261296765
PA0041,PA0031,8.428738261296765
PA0031,PA0042,5.594688278057117
PA0042,PA0031,5.594688278057117
PA0031,PA0045,12.61837478981451
PA0046,PA0031,18.201462224992415
PA0047,PA0031,15.217020760952106
PA0031,PA0048,1.1540626927621405
PA0048,PA0031,1.1540626927621405
PA0031,PA0049,19.244453004183523
PA0049,PA0031,19.244453004183523
PA0031,PA0050,1.0949447351852652
PA0050,PA0031,1.0949447351852652
PA0051,PA0031,13.614863205743974
PA0031,PA0052,12.726015906662814
PA0031,PA0103,18.288215079068543
PA0106,PA0031,19.966021174661847
PA0031,PA0113,17.961919852499562
PA0118,PA0031,11.715924352544558
PA0414,PA0031,16.062624172494424
PA0031,PA0415,9.95881202161698
PA0031,PA0417,12.020477643846968
PA0031,PA0471,3.7865272105927406
PA0472,PA0031,3.1531816061389515
PA0031,PA0482,17.138233084909363
PA0482,PA0031,17.138233084909363
PA0495,PA0031,12.692242629782912
PA0031,PA0513,15.162601088808746
PA0031,PA0532,12.70670411172227
PA0532,PA0031,12.70670411172227
PA0031,PA9041,17.71590229672439
PA0032,PA0033,16.77178514229815
PA0033,PA0032,16.77178514229815
PA0032,PA0034,18.14266399923965
PA0034,PA0032,18.14266399923965
PA0036,PA0032,15.718612472102036
PA0032,PA0037,4.543800496357705
PA0038,PA0032,19.628559883370855
PA0040,PA0032,16.240805513754196
PA0032,PA0042,8.763393751286149
PA0032,PA0044,17.131293484524246
PA0032,PA0045,14.057656389722485
PA0045,PA0032,14.057656389722485
PA0032,PA0046,14.632989556680089
PA0032,PA0048,13.197474140679441
PA0032,PA0049,9.493143610808586
PA0049,PA0032,9.493143610808586
PA0032,PA0050,14.246566890456766
PA0032,PA0051,5.946459321394536
PA0052,PA0032,11.845235520751157
PA0032,PA0053,17.58807699784125
PA0032,PA0414,8.712642787316096
PA0032,PA0415,7.713852682176843
PA0032,PA0417,9.317499209464883
PA0471,PA0032,15.489123484409717
PA0472,PA0032,12.22841892594129
PA0473,PA0032,15.945122261728303
PA0032,PA0499,10.802810734027796
PA0032,PA0513,5.285669932655647
PA0032,PA0532,2.709146898247009
PA0532,PA0032,2.709146898247009
PA0032,PA0536,8.5591263988473
PA0032,PA9041,4.957499337719087
PA0033,PA0034,8.325555163032135
PA0033,PA0037,13.284778846012049
PA0038,PA0033,13.509988362209997
PA0042,PA0033,16.529134647744364
PA0046,PA0033,5.6632880994164605
PA0048,PA0033,14.442849723537716
PA0033,PA0049,12.8852398581616
PA0049,PA0033,12.8852398581616
PA0033,PA0050,16.663586611065263
PA0050,PA0033,16.663586611065263
PA0033,PA0051,11.157293123422484
PA0052,PA0033,4.937970580245392
PA0033,PA0106,19.78187084853353
PA0106,PA0033,19.78187084853353
PA0033,PA0110,15.555866268553052
PA0033,PA0114,19.35416405767268
PA0114,PA0033,19.35416405767268
PA0118,PA0033,17.41957001673229
PA0033,PA0415,9.551616005457543
PA0033,PA0417,7.459994788738493
PA0033,PA0430,15.836892460679397
PA0430,PA0033,15.836892460679397
PA0471,PA0033,12.92785156449716
PA0033,PA0472,12.54744114221387
PA0033,PA0499,19.178795817007956
PA0499,PA0033,19.178795817007956
PA0033,PA0532,18.33724933314276
PA0033,PA9041,16.31974628431785
PA9051,PA0033,18.544604085697966
PA0034,PA0035,12.862578733445627
PA0034,PA0037,16.49156697640072
PA0034,PA0038,5.286022309136884
PA0034,PA0039,19.71138503770072
PA0039,PA0034,19.71138503770072
PA0040,PA0034,16.520283153781794
PA0034,PA0041,15.714792669961962
PA0042,PA0034,13.602198005412088
PA0034,PA0046,13.333230621278851
PA0046,PA0034,13.333230621278851
PA0034,PA0048,9.165222496554614
PA0048,PA0034,9.165222496554614
PA0049,PA0034,18.497718752413203
PA0034,PA0050,10.960691759650643
PA0051,PA0034,14.357411240748778
PA0052,PA0034,9.094519916874928
PA0034,PA0103,19.579329885093166
PA0106,PA0034,13.493923448257437
PA0034,PA0118,9.175847038590362
PA0415,PA0034,10.71401495863826
PA0034,PA0417,10.574429192697295
PA0034,PA0429,17.101542452862457
PA0430,PA0034,17.96768256875827
PA0034,PA0471,6.348657465593291
PA0472,PA0034,8.023554883267062
PA0034,PA0495,18.030375390178968
PA0515,PA0034,15.86061890795618
PA0034,PA0532,18.547124436273673
PA0034,PA9041,19.890934497179856
PA9041,PA0034,19.890934497179856
PA9051,PA0034,15.01829500533955
PA0035,PA0038,7.652027118459462
PA0039,PA0035,12.729272241059137
PA0040,PA0035,12.910624558550873
PA0035,PA0041,7.55564436424388
PA0035,PA0042,16.718382034360666
PA0047,PA0035,12.657630425327707
PA0048,PA0035,11.755391486029716
PA0050,PA0035,10.978977734980685
PA0035,PA0103,7.319991683469627
PA0106,PA0035,12.870701764664506
PA0107,PA0035,16.07248821640753
PA0113,PA0035,15.057408293840336
PA0035,PA0118,5.016789766239058
PA0415,PA0035,19.857562677752075
PA0035,PA0427,15.426640201179364
PA0429,PA0035,11.148746169070693
PA0035,PA0471,10.051898160371282
PA0471,PA0035,10.051898160371282
PA0035,PA0472,12.997455844494468
PA0495,PA0035,6.389934683011145
PA0035,PA0515,12.945668509679999
PA0515,PA0035,12.945668509679999
PA9051,PA0035,19.011173748329217
PA0037,PA0036,18.71549473056546
PA0044,PA0036,16.423137578434297
PA0053,PA0036,5.007432350304646
PA0036,PA0386,15.580607202046911
PA0386,PA0036,15.580607202046911
PA0036,PA0414,12.371724725938565
PA0414,PA0036,12.371724725938565
PA0453,PA0036,13.686379745189983
PA0036,PA0454,10.998173194502334
PA0036,PA0473,7.265562537392356
PA0036,PA0499,16.554580172903623
PA0499,PA0036,16.554580172903623
PA0036,PA0513,12.555606167266971
PA0513,PA0036,12.555606167266971
PA0036,PA0532,15.408438828371821
PA0036,PA0536,8.080824006731534
PA0036,PA9005,18.1054074660914
PA9005,PA0036,18.1054074660914
PA9041,PA0036,15.951166548041446
PA0037,PA0038,19.14816950573847
PA0040,PA0037,18.86355408730882
PA0037,PA0042,11.037008209207487
PA0045,PA0037,18.098607975105452
PA0037,PA0046,10.32112500158024
PA0046,PA0037,10.32112500158024
PA0037,PA0048,14.010859376854771
PA0049,PA0037,5.246608988963212
PA0037,PA0050,15.615462852988571
PA0037,PA0051,2.220167359555104
PA0037,PA0052,8.592654721929
PA0052,PA0037,8.592654721929
PA0037,PA0414,13.252234505951305
PA0037,PA0415,5.9171235517782845
PA0037,PA0417,6.23762853156887
PA0037,PA0471,15.495196228044062
PA0471,PA0037,15.495196228044062
PA0037,PA0472,12.500540461382114
PA0472,PA0037,12.500540461382114
PA0473,PA0037,17.23432567551789
PA0499,PA0037,8.663857736704973
PA0037,PA0513,9.794942269694966
PA0532,PA0037,7.107240748788786
PA0536,PA0037,10.782881116643285
PA9041,PA0037,3.3993812599553563
PA0039,PA0038,15.47941862399801
PA0040,PA0038,13.142689390573773
PA0038,PA0041,10.946679237975744
PA0042,PA0038,12.875431605555072
PA0038,PA0046,18.145135983957243
PA0038,PA0047,17.953336206537106
PA0048,PA0038,7.451415183160425
PA0038,PA0050,8.284675146445979
PA0050,PA0038,8.284675146445979
PA0051,PA0038,17.25425333619409
PA0038,PA0052,13.278316476346813
PA0052,PA0038,13.278316476346813
PA0038,PA0103,14.642475339979374
PA0103,PA0038,14.642475339979374
PA0038,PA0106,12.315843044297223
PA0106,PA0038,12.315843044297223
PA0107,PA0038,18.17201677409946
PA0118,PA0038,4.955880921606225
PA0038,PA0415,13.260609597692897
PA0038,PA0417,14.052343359195634
PA0429,PA0038,14.133368496888687
PA0471,PA0038,4.347009189644092
PA0038,PA0472,7.549326094724789
PA0495,PA0038,12.795654762890107
PA0038,PA0515,13.967267129503165
PA0515,PA0038,13.967267129503165
PA0532,PA0038,19.29230856920198
PA0038,PA9051,16.185811637240498
PA0040,PA0039,4.679321310451688
PA0039,PA0041,5.208747848325006
PA0042,PA0039,12.504107484938087
PA0039,PA0043,16.11100293254736
PA0043,PA0039,16.11100293254736
PA0039,PA0044,17.15684531049517
PA0039,PA0045,10.37142776032002
PA0045,PA0039,10.37142776032002
PA0047,PA0039,5.864475832076687
PA0048,PA0039,11.774474136137629
PA0039,PA0050,9.534025896711746
PA0103,PA0039,16.574488794557915
PA0113,PA0039,8.132812250461214
PA0039,PA0118,16.668236739294716
PA0039,PA0414,18.224815790171135
PA0039,PA0415,19.862596305188454
PA0415,PA0039,19.862596305188454
PA0471,PA0039,13.525884455005835
PA0039,PA0472,13.74903401211372
PA0472,PA0039,13.74903401211372
PA0482,PA0039,10.275817073858796
PA0495,PA0039,8.396067812072346
PA0513,PA0039,19.40029016716849
PA0039,PA0532,18.6194926799683
PA0039,PA9036,14.583736356775379
PA0040,PA0041,6.139406161218631
PA0042,PA0040,7.826734695901148
PA0040,PA0043,17.534673617539205
PA0040,PA0044,15.673133853683655
PA0044,PA0040,15.673133853683655
PA0045,PA0040,8.090218063609889
PA0040,PA0047,10.346255914315044
PA0048,PA0040,7.762857179870414
PA0040,PA0050,5.6349150195752875
PA0051,PA0040,18.22866517345873
PA0052,PA0040,18.894868838260344
PA0040,PA0103,18.452736947743407
PA0103,PA0040,18.452736947743407
PA0040,PA0113,12.777709927039728
PA0113,PA0040,12.777709927039728
PA0118,PA0040,15.650017052115148
PA0414,PA0040,14.698832674170232
PA0040,PA0415,15.283301061197642
PA0040,PA0417,17.711745565618212
PA0040,PA0471,10.171656162129322
PA0472,PA0040,9.618529003327415
PA0482,PA0040,10.91501552742895
PA0040,PA0495,10.797384960073732
PA0513,PA0040,15.32761573507902
PA0532,PA0040,14.17994406753952
PA9036,PA0040,19.254456774264423
PA0042,PA0041,12.493796521503041
PA0041,PA0045,14.040030978638596
PA0047,PA0041,7.214995279860853
PA0041,PA0048,9.50502085128789
PA0041,PA0050,7.525862673341229
PA0103,PA0041,12.334411097200054
PA0041,PA0113,10.012267115567939
PA0118,PA0041,11.517802048518737
PA0041,PA0415,18.38580514422037
PA0041,PA0429,18.663084723272927
PA0041,PA0471,10.088643279893553
PA0471,PA0041,10.088643279893553
PA0041,PA0472,11.446229506124569
PA0472,PA0041,11.446229506124569
PA0482,PA0041,15.306301771725554
PA0041,PA0495,4.79074079249751
PA0495,PA0041,4.79074079249751
PA0041,PA0532,19.555800038461722
PA0041,PA9036,16.892188696432626
PA0042,PA0044,15.915006485940658
PA0044,PA0042,15.915006485940658
PA0042,PA0045,9.405441987100897
PA0045,PA0042,9.405441987100897
PA0046,PA0042,17.379562209202074
PA0042,PA0047,18.100164588861272
PA0047,PA0042,18.100164588861272
PA0042,PA0048,5.468088666135386
PA0042,PA0049,16.051974409962718
PA0049,PA0042,16.051974409962718
PA0042,PA0050,5.746708303482971
PA0042,PA0051,10.483722226650313
PA0051,PA0042,10.483722226650313
PA0052,PA0042,12.346865022181047
PA0118,PA0042,17.224547364633423
PA0042,PA0414,10.665572963583697
PA0415,PA0042,8.02888581392244
PA0042,PA0417,10.621821532691929
PA0042,PA0471,8.548706230771373
PA0472,PA0042,5.666613643617113
PA0482,PA0042,15.29022976606772
PA0495,PA0042,17.20582285587513
PA0042,PA0499,19.224756294357448
PA0042,PA0513,9.567932926735894
PA0513,PA0042,9.567932926735894
PA0042,PA0532,7.2528185635220614
PA0042,PA0536,16.54204271334017
PA9041,PA0042,13.274489670302057
PA0043,PA0044,10.333398505457364
PA0044,PA0043,10.333398505457364
PA0043,PA0045,12.557454335413961
PA0043,PA0047,18.29280001397333
PA0043,PA0057,16.94893227532925
PA0057,PA0043,16.94893227532925
PA0058,PA0043,8.127534983197094
PA0059,PA0043,16.91780947066366
PA0043,PA0113,17.893912061316595
PA0414,PA0043,18.265813681506017
PA0043,PA0418,14.678407708718375
PA0418,PA0043,14.678407708718375
PA0482,PA0043,6.7232358847628575
PA9036,PA0043,18.95175064759766
PA0044,PA0045,7.645153693396537
PA0050,PA0044,19.429799605440348
PA0044,PA0053,12.942354814058387
PA0044,PA0058,14.175729365922743
PA0044,PA0386,17.830582751127043
PA0386,PA0044,17.830582751127043
PA0044,PA0414,8.595985610930244
PA0044,PA0418,15.420495160590125
PA0418,PA0044,15.420495160590125
PA0044,PA0453,18.882824826084356
PA0454,PA0044,16.892340343170734
PA0044,PA0482,8.426221965013509
PA0044,PA0513,12.094786905699348
PA0532,PA0044,14.590706469864836
PA0044,PA0536,17.543457134616382
PA0045,PA0047,15.841011871390855
PA0045,PA0048,13.257824678311936
PA0050,PA0045,11.924844459250414
PA0051,PA0045,18.436695664283633
PA0053,PA0045,18.339926773181197
PA0058,PA0045,19.31966033895082
PA0113,PA0045,17.404378763450296
PA0414,PA0045,8.425022137568527
PA0045,PA0415,17.049448595574034
PA0045,PA0417,19.654035208432894
PA0471,PA0045,16.389346008194014
PA0472,PA0045,14.401022109071288
PA0045,PA0482,6.428728848483771
PA0045,PA0495,18.384298583140737
PA0513,PA0045,10.634218019881065
PA0532,PA0045,11.376333853941356
PA0045,PA0536,18.193505220751774
PA9041,PA0045,18.954120303007
PA0046,PA0048,17.05223545301787
PA0049,PA0046,8.063797105093201
PA0050,PA0046,19.26193925226882
PA0051,PA0046,8.70764718830518
PA0046,PA0052,5.4780953579739595
PA0052,PA0046,5.4780953579739595
PA0110,PA0046,17.485169975235074
PA0046,PA0415,9.368272802966091
PA0417,PA0046,6.760293835450486
PA0430,PA0046,19.661106358547226
PA0471,PA0046,16.489344675376817
PA0046,PA0472,15.051333279566398
PA0046,PA0499,14.212918250311006
PA0046,PA0513,19.899459444820085
PA0532,PA0046,16.821719467664977
PA9041,PA0046,12.634584662624503
PA0047,PA0048,16.354326541029817
PA0050,PA0047,14.192330336480914
PA0103,PA0047,13.685691017490996
PA0047,PA0113,2.798845107335209
PA0118,PA0047,17.495949353789886
PA0119,PA0047,19.254298865516695
PA0047,PA0391,18.499645197462613
PA0391,PA0047,18.499645197462613
PA0047,PA0471,17.28325588416986
PA0471,PA0047,17.28325588416986
PA0472,PA0047,18.348713916442907
PA0047,PA0482,13.976448794773445
PA0495,PA0047,6.418828581388299
PA0047,PA9036,9.685137536247217
PA0048,PA0049,18.251455056043586
PA0050,PA0048,2.2408621805013715
PA0048,PA0051,12.654098683946179
PA0048,PA0052,11.575756145466666
PA0052,PA0048,11.575756145466666
PA0103,PA0048,18.93725204577696
PA0048,PA0106,19.765722036145238
PA0048,PA0113,19.104777390155142
PA0118,PA0048,11.772464722224887
PA0048,PA0414,16.10725034089101
PA0414,PA0048,16.10725034089101
PA0048,PA0415,8.917924896777617
PA0048,PA0417,10.91393653283103
PA0471,PA0048,3.218597063117327
PA0048,PA0472,2.0012685421125433
PA0472,PA0048,2.0012685421125433
PA0048,PA0482,18.029845914983934
PA0048,PA0495,13.657341890906494
PA0048,PA0513,14.95854885468947
PA0513,PA0048,14.95854885468947
PA0048,PA0532,12.323020387767448
PA9041,PA0048,16.938249177661678
PA0049,PA0051,5.674616651293195
PA0051,PA0049,5.674616651293195
PA0052,PA0049,9.460930036257807
PA0049,PA0414,17.975193198981092
PA0049,PA0415,9.384818200421476
PA0049,PA0417,8.125409354546411
PA0417,PA0049,8.125409354546411
PA0049,PA0471,19.11120975285998
PA0049,PA0472,16.496059986938516
PA0473,PA0049,17.617240795160697
PA0499,PA0049,6.293639694103246
PA0513,PA0049,14.4605824887523
PA0532,PA0049,12.178789838838863
PA0536,PA0049,12.944923321745224
PA9041,PA0049,5.513238821341682
PA0051,PA0050,14.446771288828627
PA0050,PA0052,13.790138554944617
PA0103,PA0050,17.889153102357362
PA0050,PA0113,16.923958368014837
PA0050,PA0118,11.950492128487996
PA0050,PA0414,15.910606964685597
PA0050,PA0415,10.885045834396095
PA0050,PA0417,13.017611727773957
PA0417,PA0050,13.017611727773957
PA0050,PA0471,4.649557885444488
PA0050,PA0472,4.228679979553558
PA0472,PA0050,4.228679979553558
PA0482,PA0050,16.20807899255205
PA0050,PA0495,11.934744064466425
PA0495,PA0050,11.934744064466425
PA0050,PA0513,15.251146359733658
PA0532,PA0050,12.981052415679962
PA9041,PA0050,18.350646897325188
PA0051,PA0052,6.394297706294824
PA0052,PA0051,6.394297706294824
PA0051,PA0414,14.521285049893484
PA0051,PA0415,4.013972001431638
PA0417,PA0051,4.0174981510507735
PA0471,PA0051,13.800695880342383
PA0051,PA0472,10.980378659543756
PA0472,PA0051,10.980378659543756
PA0473,PA0051,19.446630618268266
PA0051,PA0499,10.365440357022349
PA0051,PA0513,11.194315004885073
PA0532,PA0051,8.14379434019076
PA0051,PA0536,12.966020248519653
PA0051,PA9041,5.57528491926274
PA0052,PA0118,17.95107399540753
PA0118,PA0052,17.95107399540753
PA0052,PA0414,19.73505385038756
PA0414,PA0052,19.73505385038756
PA0052,PA0415,4.738945919023655
PA0052,PA0417,2.5277411724291166
PA0471,PA0052,11.127855667037474
PA0052,PA0472,9.574575151979417
PA0472,PA0052,9.574575151979417
PA0052,PA0499,15.549385912943091
PA0052,PA0513,16.747368358415567
PA0532,PA0052,13.415354924456787
PA0052,PA0536,19.360286509513937
PA0052,PA9041,11.818987579950875
PA0386,PA0053,11.424726151172589
PA0053,PA0387,19.83415191341467
PA0387,PA0053,19.83415191341467
PA0414,PA0053,11.663577846323882
PA0053,PA0418,18.834839287165074
PA0453,PA0053,10.201689833368173
PA0053,PA0454,7.379478491396253
PA0053,PA0457,19.02722200356378
PA0457,PA0053,19.02722200356378
PA0053,PA0473,12.270916585969692
PA0053,PA0513,13.216069077335105
PA0053,PA0532,16.509787895709977
PA0536,PA0053,11.615754167532202
PA0053,PA9005,15.554485810688163
PA9041,PA0053,19.061953946712553
PA0055,PA0057,17.5850779289735
PA0059,PA0055,14.220450589725889
PA0055,PA0514,13.291172276675754
PA0057,PA0058,8.88087823061717
PA0060,PA0057,6.822869890033714
PA0418,PA0057,8.681736398825427
PA0057,PA0514,15.232286688824544
PA0514,PA0057,15.232286688824544
PA0529,PA0057,17.5850779289735
PA0058,PA0059,17.667933165000452
PA0058,PA0060,14.883052075650872
PA0058,PA0386,19.626616362692822
PA0386,PA0058,19.626616362692822
PA0058,PA0418,8.166670555614797
PA0482,PA0058,14.473232275309988
PA0059,PA0470,18.62832655538012
PA0470,PA0059,18.62832655538012
PA0529,PA0059,14.220450589725889
PA9036,PA0059,16.084315134152522
PA0060,PA0062,14.623516476910357
PA0062,PA0060,14.623516476910357
PA0060,PA0386,19.27157070312334
PA0060,PA0387,18.03435017337197
PA0060,PA0390,16.34979146895499
PA0060,PA0418,10.761994198671093
PA0455,PA0060,16.12984229629725
PA0457,PA0060,16.91136794685822
PA0060,PA0458,16.112551951210943
PA0458,PA0060,16.112551951210943
PA0060,PA0514,14.652385190407488
PA0061,PA0063,12.937249491283023
PA0062,PA0063,16.611971701581727
PA0063,PA0062,16.611971701581727
PA0387,PA0062,18.579046410156188
PA0062,PA0390,14.166722062222108
PA0062,PA0455,11.959135521697599
PA0062,PA0457,18.601087140257917
PA0458,PA0062,17.382306474148972
PA0068,PA0064,2.44856561141441
PA0066,PA0067,14.872936843751566
PA0073,PA0069,12.264167489709031
PA0081,PA0069,19.96577063579566
PA0082,PA0069,16.16293026423577
PA0069,PA0421,16.63155793722155
PA0070,PA0071,18.037054381212158
PA0072,PA0070,11.766403460882268
PA0073,PA0070,18.351572585582687
PA0421,PA0070,15.809976098939252
PA0072,PA0071,12.188329271186207
PA0071,PA0073,18.70911042021494
PA0071,PA0076,14.972025531728786
PA0422,PA0071,4.708048034169293
PA0072,PA0422,16.611624555668445
PA0421,PA0073,5.857505399293149
PA0422,PA0076,10.272263976999215
